"GHO","PUBLISHSTATE","YEAR","REGION","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE30-34","BTSX","3948522","3948522.00000","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE1-4","FMLE","71.2","71.17526","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE85-89","FMLE","20384.3","20384.33000","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE30-34","BTSX","87333.6","87333.56000","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE80-84","MLE","20559.1","20559.05000","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE75-79","BTSX","8.7","8.72344","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE30-34","FMLE","44.8","44.77194","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE20-24","FMLE","5048073","5048073.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE15-19","BTSX","0.006296","0.00630","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE100PLUS","BTSX","2.8","2.79074","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE65-69","FMLE","73467.6","73467.65000","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE25-29","FMLE","0.01539","0.01539","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE75-79","MLE","319288.7","319288.70000","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE90-94","BTSX","30697.5","30697.48000","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE100PLUS","BTSX","1","1.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE95-99","MLE","0.745699","0.74570","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE25-29","FMLE","462118.3","462118.30000","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE50-54","MLE","23.7","23.74607","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE55-59","MLE","6736","6736.02400","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE80-84","BTSX","122668.2","122668.20000","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE50-54","FMLE","87020.6","87020.62000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE1-4","MLE","0.020292","0.02029","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE5-9","FMLE","5534175","5534175.00000","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE1-4","FMLE","64","64.03474","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE45-49","FMLE","1835.4","1835.38300","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE55-59","BTSX","20","19.99356","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE70-74","MLE","12490.4","12490.40000","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE55-59","MLE","19.8","19.80559","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE60-64","BTSX","15.6","15.60294","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGELT1","MLE","100000","100000.00000","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE40-44","MLE","2441.9","2441.92300","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE5-9","MLE","0.001683","0.00168","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE85-89","BTSX","33243.4","33243.37000","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE85-89","MLE","0.190948","0.19095","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE75-79","BTSX","12517.7","12517.70000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE15-19","MLE","0.008234","0.00823","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE50-54","MLE","0.010329","0.01033","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE75-79","FMLE","0.070812","0.07081","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE5-9","FMLE","0.004968","0.00497","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE55-59","FMLE","412106.6","412106.60000","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE10-14","FMLE","0.000738","0.00074","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE85-89","FMLE","0.548932","0.54893","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE15-19","FMLE","1012.8","1012.80500","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE15-19","FMLE","58.6","58.60183","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE85-89","BTSX","5.3","5.32429","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE35-39","FMLE","3661938","3661938.00000","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE20-24","MLE","0.002324","0.00232","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE90-94","MLE","5413.7","5413.73700","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE60-64","FMLE","0.017389","0.01739","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE90-94","FMLE","0.212176","0.21218","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE25-29","MLE","43","43.02419","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE35-39","FMLE","81271.4","81271.42000","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE10-14","MLE","56.6","56.57219","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE30-34","FMLE","1325.9","1325.88600","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE85-89","MLE","7558.5","7558.52000","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE55-59","MLE","73698.6","73698.63000","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE90-94","BTSX","5184.1","5184.10400","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE30-34","FMLE","87129.2","87129.23000","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE25-29","MLE","3887883","3887883.00000","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE70-74","MLE","555682","555682.00000","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE55-59","FMLE","0.012699","0.01270","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE60-64","FMLE","0.024626","0.02463","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE65-69","FMLE","346902.9","346902.90000","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE80-84","MLE","6.5","6.47183","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE60-64","MLE","314303.9","314303.90000","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGELT1","FMLE","64.3","64.34302","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE65-69","BTSX","0.033595","0.03360","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE10-14","FMLE","60.8","60.84225","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE5-9","BTSX","1146.7","1146.66200","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE65-69","MLE","11544.4","11544.40000","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE50-54","MLE","4681.9","4681.89900","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE45-49","MLE","400697","400697.00000","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE5-9","BTSX","0.002617","0.00262","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE90-94","MLE","16728.7","16728.74000","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE80-84","FMLE","0.426821","0.42682","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE1-4","BTSX","0.037547","0.03755","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE10-14","BTSX","472793.1","472793.10000","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE75-79","MLE","161191.8","161191.80000","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE45-49","FMLE","2778290","2778290.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE35-39","FMLE","0.01491","0.01491","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE35-39","FMLE","454898.3","454898.30000","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE40-44","BTSX","0.018989","0.01899","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE55-59","FMLE","0.072089","0.07209","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE90-94","BTSX","20524.3","20524.31000","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE15-19","BTSX","0.010618","0.01062","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE100PLUS","MLE","0.387285","0.38729","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE35-39","BTSX","91088.7","91088.70000","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE40-44","MLE","2587654","2587654.00000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE25-29","FMLE","416280.2","416280.20000","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE40-44","FMLE","35.7","35.68203","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE95-99","BTSX","4131.5","4131.54100","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE50-54","MLE","22.6","22.60877","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE90-94","FMLE","4.3","4.26153","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE20-24","MLE","48.3","48.25902","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE85-89","FMLE","0.154775","0.15478","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE30-34","MLE","0.002773","0.00277","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE100PLUS","BTSX","372.5","372.47620","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE100PLUS","FMLE","0.361268","0.36127","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE85-89","BTSX","7474.4","7474.39600","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE30-34","BTSX","1039.2","1039.15500","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE30-34","BTSX","0.003071","0.00307","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE5-9","MLE","0.008378","0.00838","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE35-39","FMLE","426885.9","426885.90000","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE30-34","MLE","40.9","40.86152","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGELT1","BTSX","95708.6","95708.65000","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE1-4","MLE","62.8","62.79298","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE75-79","FMLE","8.1","8.05811","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE70-74","BTSX","0.23286","0.23286","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE1-4","MLE","96145.7","96145.69000","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE1-4","FMLE","0.002889","0.00289","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE15-19","BTSX","784.2","784.24790","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE85-89","FMLE","0.168701","0.16870","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE60-64","MLE","8842.4","8842.39500","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE10-14","MLE","374.8","374.81030","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE60-64","MLE","16.2","16.22862","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE95-99","MLE","1764.6","1764.58100","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE15-19","MLE","94385.7","94385.70000","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE50-54","MLE","1979465","1979465.00000","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE25-29","MLE","1000.3","1000.34800","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE95-99","BTSX","3.4","3.37645","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE50-54","FMLE","0.039405","0.03941","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE50-54","BTSX","85629.2","85629.24000","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE95-99","FMLE","4053.8","4053.85000","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE15-19","BTSX","56.7","56.67807","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE20-24","MLE","4071803","4071803.00000","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE55-59","BTSX","0.062861","0.06286","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE45-49","FMLE","83130.5","83130.49000","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE55-59","BTSX","1348764","1348764.00000","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE20-24","MLE","0.008931","0.00893","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE90-94","FMLE","3.8","3.76282","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE65-69","BTSX","12.6","12.58485","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE30-34","MLE","91966.1","91966.07000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE65-69","BTSX","69187.1","69187.10000","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE25-29","FMLE","4582097","4582097.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE25-29","BTSX","0.013287","0.01329","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE15-19","BTSX","0.001743","0.00174","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE1-4","MLE","93753.7","93753.71000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE25-29","MLE","420682.5","420682.50000","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE100PLUS","BTSX","1688","1687.99800","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE45-49","MLE","27.8","27.77496","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE35-39","FMLE","1027.5","1027.55000","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE95-99","BTSX","1785","1785.04300","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE55-59","MLE","0.015744","0.01574","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE70-74","BTSX","223332.8","223332.80000","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE75-79","MLE","0.100911","0.10091","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE80-84","MLE","159829","159829.00000","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE75-79","MLE","323535","323535.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE5-9","BTSX","0.012998","0.01300","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE40-44","FMLE","79780.9","79780.90000","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE5-9","FMLE","62.8","62.82316","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE10-14","FMLE","0.003685","0.00369","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE35-39","MLE","2810462","2810462.00000","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE10-14","FMLE","5096961","5096961.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE1-4","BTSX","91659.7","91659.73000","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE70-74","FMLE","63836.3","63836.33000","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE90-94","MLE","0.248495","0.24850","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE35-39","FMLE","40.2","40.16744","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE85-89","MLE","7660.6","7660.64000","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE85-89","BTSX","42770.4","42770.42000","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE60-64","MLE","1199602","1199602.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE70-74","MLE","0.295897","0.29590","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE65-69","FMLE","0.027937","0.02794","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE90-94","FMLE","0.659777","0.65978","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGELT1","BTSX","0.088574","0.08857","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE65-69","FMLE","9631.3","9631.31700","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE80-84","BTSX","204746","204746.00000","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE30-34","MLE","38.6","38.60764","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE85-89","FMLE","5.1","5.11787","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE95-99","BTSX","1602.7","1602.73400","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE65-69","MLE","53482.9","53482.91000","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE60-64","BTSX","16.4","16.39423","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE90-94","BTSX","4.2","4.21081","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE55-59","MLE","331685","331685.00000","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE45-49","MLE","3428.9","3428.86600","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE60-64","FMLE","0.116355","0.11636","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE45-49","FMLE","1813.2","1813.24100","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE95-99","BTSX","8271","8271.01300","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE20-24","BTSX","0.008666","0.00867","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE40-44","FMLE","449290.9","449290.90000","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE55-59","BTSX","0.013093","0.01309","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE35-39","MLE","425479","425479.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE100PLUS","BTSX","1","1.00000","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE75-79","BTSX","387972.6","387972.60000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE5-9","MLE","95250.1","95250.13000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE40-44","BTSX","89742","89742.01000","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE35-39","FMLE","3682479","3682479.00000","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGELT1","BTSX","6776462","6776462.00000","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE5-9","FMLE","5968997","5968997.00000","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE45-49","MLE","2172784","2172784.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE80-84","FMLE","35563.6","35563.61000","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE45-49","FMLE","2191.8","2191.77900","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE1-4","FMLE","67.4","67.43458","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE75-79","BTSX","8.2","8.18967","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE40-44","MLE","30.8","30.76225","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE15-19","FMLE","56.2","56.17847","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE35-39","MLE","36.4","36.39620","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE5-9","BTSX","66.1","66.12787","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE85-89","MLE","0.182335","0.18234","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE10-14","MLE","0.003955","0.00396","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE40-44","BTSX","0.005434","0.00543","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE90-94","FMLE","13487.9","13487.93000","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE25-29","BTSX","4411431","4411431.00000","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE100PLUS","FMLE","1","1.00000","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE70-74","FMLE","504794","504794.00000","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE90-94","MLE","22808.5","22808.51000","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE70-74","FMLE","0.208817","0.20882","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE15-19","BTSX","0.008681","0.00868","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE25-29","FMLE","438436.1","438436.10000","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE10-14","FMLE","451833.5","451833.50000","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE100PLUS","MLE","460.4","460.37370","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE25-29","BTSX","0.002977","0.00298","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE100PLUS","BTSX","980.8","980.81800","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE70-74","BTSX","0.05272","0.05272","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE15-19","FMLE","824.9","824.94810","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE20-24","BTSX","0.002357","0.00236","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE45-49","FMLE","0.00534","0.00534","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE50-54","FMLE","2336593","2336593.00000","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE60-64","BTSX","0.101449","0.10145","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE65-69","FMLE","1104532","1104532.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE40-44","FMLE","0.018695","0.01870","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE25-29","MLE","462391.3","462391.30000","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE1-4","FMLE","92014.2","92014.23000","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE70-74","MLE","0.260081","0.26008","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE100PLUS","FMLE","1","1.00000","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE70-74","FMLE","247620.3","247620.30000","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE65-69","BTSX","0.03806","0.03806","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE30-34","MLE","0.0035","0.00350","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE30-34","MLE","1235","1234.96900","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE1-4","FMLE","382386.7","382386.70000","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE75-79","MLE","0.088301","0.08830","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE45-49","BTSX","434545.8","434545.80000","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE80-84","MLE","0.126612","0.12661","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE60-64","FMLE","17.4","17.35822","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE1-4","BTSX","0.002736","0.00274","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE50-54","MLE","83981.2","83981.19000","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE65-69","FMLE","918633.6","918633.60000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE15-19","MLE","431394","431394.00000","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE40-44","BTSX","3038176","3038176.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE65-69","MLE","64856.6","64856.64000","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE55-59","MLE","0.07593","0.07593","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE5-9","FMLE","0.014176","0.01418","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE90-94","FMLE","4438.8","4438.83900","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE40-44","BTSX","84408.2","84408.23000","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE60-64","MLE","8834.2","8834.23600","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE15-19","MLE","54.8","54.76266","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE85-89","BTSX","0.186066","0.18607","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE15-19","FMLE","94151.2","94151.16000","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE50-54","BTSX","25.2","25.21256","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE5-9","FMLE","472.9","472.89130","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE55-59","BTSX","5976","5975.97400","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE15-19","MLE","745.7","745.68230","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE20-24","MLE","89817","89817.02000","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE30-34","MLE","41","40.98075","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE90-94","BTSX","0.664993","0.66499","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE40-44","MLE","440328.1","440328.10000","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE95-99","MLE","3136.4","3136.41200","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE30-34","BTSX","433426.7","433426.70000","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE85-89","MLE","66505.2","66505.20000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE85-89","BTSX","16640.6","16640.61000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE100PLUS","BTSX","622.6","622.64150","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE40-44","FMLE","32.4","32.39333","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE5-9","FMLE","835.2","835.19240","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE30-34","BTSX","42.7","42.74539","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGELT1","BTSX","3784.1","3784.14500","","",""
