"GHO","PUBLISHSTATE","YEAR","REGION","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE85-89","FMLE","92906.2","92906.20000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE20-24","BTSX","97872.8","97872.77000","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE30-34","BTSX","417","416.98840","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE1-4","BTSX","256","256.03180","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE80-84","MLE","0.121727","0.12173","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE15-19","MLE","60.5","60.49996","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE95-99","BTSX","0.363221","0.36322","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE15-19","MLE","500.5","500.53330","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE90-94","BTSX","10168.5","10168.51000","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE20-24","FMLE","0.001088","0.00109","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE70-74","MLE","323070.2","323070.20000","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE55-59","MLE","443011.9","443011.90000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE20-24","MLE","4839529","4839529.00000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE65-69","MLE","80227.6","80227.64000","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE1-4","FMLE","0.000619","0.00062","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE70-74","FMLE","13.5","13.52131","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE50-54","FMLE","0.003496","0.00350","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE80-84","MLE","41646.6","41646.59000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE70-74","MLE","0.184172","0.18417","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE40-44","BTSX","3210040","3210040.00000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE95-99","MLE","2594.2","2594.19100","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE100PLUS","BTSX","1165","1165.01500","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE25-29","MLE","51","51.00420","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE30-34","BTSX","0.001463","0.00146","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE90-94","BTSX","46286.7","46286.72000","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE35-39","BTSX","40.1","40.05088","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE45-49","MLE","2277.8","2277.81800","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE60-64","MLE","0.020977","0.02098","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE60-64","BTSX","384820.4","384820.40000","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE95-99","MLE","2.5","2.52284","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE30-34","FMLE","486170.9","486170.90000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE55-59","MLE","0.062266","0.06227","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE45-49","BTSX","441641","441641.00000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGELT1","MLE","0.031284","0.03128","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE75-79","BTSX","217532.3","217532.30000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE15-19","MLE","97959.5","97959.49000","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE5-9","FMLE","423.7","423.71730","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE65-69","BTSX","9376.6","9376.57900","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE5-9","FMLE","74.3","74.26163","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE50-54","FMLE","1644.1","1644.06400","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE75-79","BTSX","10.2","10.23840","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE10-14","MLE","0.000544","0.00054","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE40-44","FMLE","96581.3","96581.27000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE85-89","BTSX","20382.2","20382.17000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE65-69","BTSX","1400332","1400332.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE5-9","BTSX","0.001895","0.00190","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE100PLUS","FMLE","2.7","2.70181","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE30-34","BTSX","46.1","46.11907","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE80-84","BTSX","0.111251","0.11125","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE35-39","FMLE","462.6","462.58710","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGELT1","MLE","100000","100000.00000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE55-59","BTSX","428989.9","428989.90000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE35-39","FMLE","4389410","4389410.00000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE1-4","BTSX","7496147","7496147.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE1-4","MLE","0.002916","0.00292","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE50-54","BTSX","2501536","2501536.00000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE80-84","BTSX","296768.4","296768.40000","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE5-9","BTSX","491357.1","491357.10000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE75-79","FMLE","0.205073","0.20507","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE75-79","BTSX","15113.3","15113.25000","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGELT1","MLE","70","69.99418","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE60-64","BTSX","5946.4","5946.44400","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE5-9","MLE","0.000403","0.00040","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE25-29","BTSX","0.001442","0.00144","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE45-49","FMLE","1034.1","1034.14600","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE85-89","FMLE","5.8","5.77455","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE45-49","MLE","3037110","3037110.00000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE40-44","FMLE","482103.2","482103.20000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE25-29","FMLE","488392.3","488392.30000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE20-24","MLE","474541","474541.00000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE30-34","MLE","4133884","4133884.00000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE95-99","FMLE","12639.1","12639.08000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE25-29","FMLE","0.005049","0.00505","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE55-59","FMLE","0.027743","0.02774","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE15-19","MLE","5556828","5556828.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE95-99","BTSX","3411.8","3411.82500","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE5-9","BTSX","0.005129","0.00513","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE25-29","MLE","48.7","48.69207","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE50-54","MLE","460652.8","460652.80000","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE70-74","FMLE","0.127135","0.12714","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE10-14","MLE","62.9","62.92668","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE75-79","MLE","0.084195","0.08420","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE10-14","BTSX","155.4","155.37440","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE90-94","BTSX","4.1","4.13592","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE90-94","MLE","10468.8","10468.77000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE85-89","FMLE","228680.7","228680.70000","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE60-64","BTSX","19.4","19.43398","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE45-49","MLE","2747039","2747039.00000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE35-39","MLE","462795.2","462795.20000","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE95-99","MLE","0.832364","0.83236","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE50-54","MLE","435949.3","435949.30000","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE40-44","MLE","1459.1","1459.08900","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE25-29","BTSX","0.000791","0.00079","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE25-29","MLE","4945688","4945688.00000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE35-39","MLE","41.4","41.35444","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE55-59","FMLE","2082181","2082181.00000","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE65-69","FMLE","16.1","16.12498","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE60-64","BTSX","80086.8","80086.84000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGELT1","BTSX","100000","100000.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE75-79","MLE","49791.1","49791.15000","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE80-84","FMLE","7.2","7.19935","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE5-9","FMLE","6994174","6994174.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE80-84","MLE","0.462337","0.46234","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE25-29","MLE","0.00423","0.00423","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE95-99","MLE","0.859418","0.85942","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE15-19","MLE","0.00056","0.00056","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE75-79","FMLE","253367.6","253367.60000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE55-59","FMLE","460963.2","460963.20000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE40-44","BTSX","38.4","38.42643","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE50-54","MLE","2495.8","2495.78100","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE95-99","FMLE","2878.7","2878.74300","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE10-14","BTSX","96180.8","96180.76000","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE65-69","BTSX","0.020135","0.02014","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE40-44","MLE","3498997","3498997.00000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE95-99","MLE","2841.3","2841.26700","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE50-54","BTSX","0.004418","0.00442","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGELT1","FMLE","0.012472","0.01247","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE45-49","MLE","469036.5","469036.50000","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE1-4","MLE","266.3","266.25010","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE80-84","FMLE","55431.5","55431.48000","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE40-44","BTSX","35.4","35.44996","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE35-39","FMLE","94532.2","94532.16000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE1-4","FMLE","7709959","7709959.00000","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGELT1","MLE","0.014035","0.01404","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE20-24","MLE","686.1","686.09470","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE1-4","MLE","0.000676","0.00068","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE90-94","BTSX","62148.4","62148.40000","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE85-89","FMLE","0.4673","0.46730","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE15-19","FMLE","299.8","299.80070","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE20-24","BTSX","0.001128","0.00113","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE10-14","MLE","0.001746","0.00175","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE50-54","FMLE","28.4","28.35423","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE55-59","BTSX","4337.6","4337.61100","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE90-94","BTSX","15164.4","15164.45000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE75-79","FMLE","0.051705","0.05171","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE35-39","BTSX","455286.5","455286.50000","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE50-54","BTSX","429769.9","429769.90000","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE45-49","MLE","0.003259","0.00326","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE80-84","MLE","0.13286","0.13286","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE30-34","BTSX","0.000926","0.00093","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGELT1","FMLE","3757.8","3757.76800","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE5-9","MLE","66.1","66.07677","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE60-64","MLE","6282.2","6282.17400","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE1-4","FMLE","96242.2","96242.23000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE50-54","MLE","27.5","27.47864","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE55-59","FMLE","2616.8","2616.82200","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE25-29","FMLE","313.5","313.51610","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE85-89","BTSX","173982","173982.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE5-9","FMLE","0.004457","0.00446","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE35-39","FMLE","484131.8","484131.80000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE60-64","FMLE","90553.3","90553.33000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE10-14","MLE","5775680","5775680.00000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE1-4","FMLE","7082867","7082867.00000","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE55-59","FMLE","0.005692","0.00569","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE80-84","FMLE","0.326624","0.32662","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE75-79","MLE","249214.1","249214.10000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE65-69","FMLE","0.077085","0.07709","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE35-39","MLE","1126.1","1126.08700","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE1-4","MLE","71.2","71.18758","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE60-64","FMLE","21","21.02265","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE95-99","BTSX","3742","3742.01500","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE100PLUS","BTSX","0.483063","0.48306","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE5-9","BTSX","98369.4","98369.35000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE85-89","MLE","24119.6","24119.62000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE60-64","BTSX","1477072","1477072.00000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE85-89","FMLE","116311.5","116311.50000","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE15-19","BTSX","243.9","243.89900","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE10-14","BTSX","490532.1","490532.10000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE40-44","MLE","456743.7","456743.70000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE35-39","MLE","3666578","3666578.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE80-84","MLE","41985.4","41985.36000","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE90-94","MLE","7811.9","7811.85200","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE95-99","MLE","2656.9","2656.91900","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE85-89","MLE","0.569249","0.56925","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE55-59","FMLE","24","24.04060","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE25-29","FMLE","565.1","565.08830","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE35-39","FMLE","45.2","45.16374","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE75-79","MLE","15790.5","15790.55000","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE20-24","FMLE","59.7","59.68758","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGELT1","BTSX","76.1","76.11975","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE10-14","BTSX","152.6","152.60490","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE70-74","MLE","0.219237","0.21924","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE50-54","MLE","88566.9","88566.88000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE10-14","FMLE","6511236","6511236.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE85-89","MLE","0.579343","0.57934","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE75-79","BTSX","244215","244215.00000","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE5-9","FMLE","239.5","239.53700","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE35-39","FMLE","447.5","447.45700","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE90-94","MLE","0.286522","0.28652","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE60-64","FMLE","444089.4","444089.40000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE30-34","BTSX","97196.1","97196.13000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE30-34","FMLE","486833.9","486833.90000","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE35-39","BTSX","0.005578","0.00558","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE25-29","FMLE","5364636","5364636.00000","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE65-69","FMLE","6655.4","6655.41400","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE55-59","FMLE","93401.3","93401.34000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE25-29","FMLE","95555.1","95555.13000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE10-14","FMLE","96475","96474.98000","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE60-64","MLE","19.1","19.13731","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE15-19","MLE","58.1","58.09110","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE40-44","FMLE","96741.3","96741.33000","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE75-79","FMLE","0.204921","0.20492","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE5-9","MLE","0.002012","0.00201","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE80-84","MLE","285516.3","285516.30000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE1-4","BTSX","0.002766","0.00277","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE10-14","MLE","98130.8","98130.84000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE80-84","MLE","0.42085","0.42085","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE90-94","FMLE","0.641594","0.64159","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE75-79","BTSX","15253.7","15253.75000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE50-54","FMLE","0.004331","0.00433","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE55-59","BTSX","411917.2","411917.20000","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE90-94","BTSX","10331.5","10331.52000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE20-24","BTSX","5054467","5054467.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE30-34","MLE","91690.5","91690.48000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE50-54","BTSX","2318759","2318759.00000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE35-39","BTSX","3665327","3665327.00000","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE55-59","BTSX","24.8","24.81079","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE100PLUS","FMLE","561.2","561.23320","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGELT1","FMLE","0.011915","0.01192","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE1-4","FMLE","78.1","78.06236","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE15-19","MLE","0.002796","0.00280","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE15-19","BTSX","6136321","6136321.00000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE5-9","FMLE","7315535","7315535.00000","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE1-4","MLE","0.0027","0.00270","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE15-19","BTSX","95951.8","95951.84000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE55-59","MLE","23.2","23.16295","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE50-54","MLE","459022.6","459022.60000","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE95-99","FMLE","8167.1","8167.05900","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE100PLUS","BTSX","1","1.00000","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE50-54","BTSX","0.021867","0.02187","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE90-94","FMLE","12118.6","12118.60000","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE25-29","MLE","763.6","763.63960","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE55-59","MLE","3995.9","3995.88600","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE65-69","MLE","379027","379027.00000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE25-29","BTSX","0.001269","0.00127","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE95-99","FMLE","0.270824","0.27082","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE75-79","BTSX","10.2","10.24594","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE20-24","BTSX","0.005625","0.00563","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE10-14","BTSX","0.000477","0.00048","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE1-4","BTSX","97162.1","97162.12000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE95-99","BTSX","15861.7","15861.67000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE1-4","MLE","6626925","6626925.00000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE80-84","BTSX","369734.1","369734.10000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE15-19","MLE","5306577","5306577.00000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE60-64","MLE","86474.6","86474.57000","","",""
